Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme,
6/17/2021, 06:07:06, 00:00:49,49.456,2.507,257.647," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Unknown""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:07:22, 00:01:05,65.33,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:07:22, 00:01:05,65.33,3.366,64.314," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:08:26, 00:02:09,129.644,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:08:26, 00:02:09,129.644,3.074,6.141," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:08:32, 00:02:15,135.785,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:08:32, 00:02:15,135.785,1.675,18.249," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:08:50, 00:02:34,154.034,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:08:50, 00:02:34,154.034,2.699,12.326," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:09:03, 00:02:46,166.36,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:09:03, 00:02:46,166.36,3.158,208.174," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:11:23, 00:05:07,307.103,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Unknown""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:11:23, 00:05:07,307.103,1.95,164.202," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Unknown""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:12:31, 00:06:14,374.534,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:12:31, 00:06:14,374.534,2.291,3.033," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:12:34, 00:06:17,377.567,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:12:34, 00:06:17,377.567,1.724,236.546," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:14:08, 00:07:51,471.305,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Unknown""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:14:08, 00:07:51,471.305,1.866,38.456," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:14:46, 00:08:29,509.761,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:14:46, 00:08:29,509.761,2.642,38.64," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:15:25, 00:09:08,548.401,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:15:25, 00:09:08,548.401,2.116,69.322," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:16:30, 00:10:14,614.113,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:16:30, 00:10:14,614.113,2.319,185.176," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:16:34, 00:10:17,617.723,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:16:34, 00:10:17,617.723,1.841,60.53," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:17:35, 00:11:18,678.253,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:17:35, 00:11:18,678.253,2.566,3.366," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:17:38, 00:11:21,681.619,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:17:38, 00:11:21,681.619,4.65,12.241," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:17:50, 00:11:33,693.86,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:17:50, 00:11:33,693.86,2.224,11.334," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:18:02, 00:11:45,705.193,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:18:02, 00:11:45,705.193,2.34,3.09," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:18:05, 00:11:48,708.284,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:18:05, 00:11:48,708.284,1.784,71.414," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:16, 00:12:59,779.697,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:16, 00:12:59,779.697,2.417,6.341," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:22, 00:13:06,786.039,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:22, 00:13:06,786.039,2.816,10.342," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:33, 00:13:16,796.381,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:33, 00:13:16,796.381,2.09,136.661," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:36, 00:13:19,799.289,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:36, 00:13:19,799.289,2.207,11.925," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:48, 00:13:31,811.214,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:48, 00:13:31,811.214,2.641,3.275," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:51, 00:13:34,814.489,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:19:51, 00:13:34,814.489,2.882,10.624," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:20:01, 00:13:45,825.113,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:20:01, 00:13:45,825.113,2.541,6.224," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:20:08, 00:13:51,831.337,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:20:08, 00:13:51,831.337,2.45,6.8," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:20:14, 00:13:58,838.137,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:20:14, 00:13:58,838.137,4.949,113.637," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:21:49, 00:15:33,933.041,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:21:49, 00:15:33,933.041,2.141,3.025," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:21:52, 00:15:36,936.066,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:21:52, 00:15:36,936.066,2.157,18.15," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:08, 00:15:51,951.775,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:08, 00:15:51,951.775,1.699,33.874," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:11, 00:15:54,954.216,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:11, 00:15:54,954.216,4.174,13.807," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:24, 00:16:08,968.024,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:24, 00:16:08,968.024,2.282,15.29," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Unknown""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:40, 00:16:23,983.314,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Unknown""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:40, 00:16:23,983.314,1.716,68.107," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:42, 00:16:25,985.648,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:22:42, 00:16:25,985.648,2.333,20.916," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:23:03, 00:16:46,1006.564,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:23:03, 00:16:46,1006.564,4.758,69.563," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:23:35, 00:17:18,1038.462,3.917,3.917," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," """""," """"",,,,,,,,, Notes,3639," ""Preening""", barn_swallow_prov,
6/17/2021, 06:23:48, 00:17:31,1051.421,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:23:48, 00:17:31,1051.421,1.991,4.816," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:23:53, 00:17:36,1056.237,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:23:53, 00:17:36,1056.237,3.983,47.014," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:24:15, 00:17:58,1078.452,6.392,6.392," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," """""," """"",,,,,,,,, Notes,3639," ""Preening""", barn_swallow_prov,
6/17/2021, 06:24:12, 00:17:56,1076.127,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:24:12, 00:17:56,1076.127,10.042,82.13," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:24:40, 00:18:23,1103.251,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:24:40, 00:18:23,1103.251,2.299,252.507," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:25:35, 00:19:18,1158.257,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:25:35, 00:19:18,1158.257,1.958,7.2," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:25:42, 00:19:25,1165.457,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:25:42, 00:19:25,1165.457,2.416,4.216," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:25:46, 00:19:29,1169.673,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:25:46, 00:19:29,1169.673,1.941,193.984," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:28:52, 00:22:35,1355.757,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:28:52, 00:22:35,1355.757,3.991,4.866," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:28:57, 00:22:40,1360.624,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:28:57, 00:22:40,1360.624,2.34,16.358," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:29:00, 00:22:43,1363.657,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:29:00, 00:22:43,1363.657,4.941,347.618," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:29:13, 00:22:56,1376.981,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:29:13, 00:22:56,1376.981,1.966,2.75," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:29:16, 00:22:59,1379.731,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:29:16, 00:22:59,1379.731,6.682,73.997," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:30:30, 00:24:13,1453.728,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:30:30, 00:24:13,1453.728,2.007,16.166," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:30:46, 00:24:29,1469.894,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:30:46, 00:24:29,1469.894,3.241,102.496," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:32:29, 00:26:12,1572.39,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
6/17/2021, 06:32:29, 00:26:12,1572.39,4.066,6.791," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
6/17/2021, 06:32:35, 00:26:19,1579.181,0,0," ""AdLib"""," ""LogAdLibitum 20210617_060616.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
