Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme,
10/13/2021, 12:02:06, 00:20:56,1256.667,5.274,23.973," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:02:30, 00:21:20,1280.64,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:02:30, 00:21:20,1280.64,1.607,17.591," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:02:48, 00:21:38,1298.23,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:02:48, 00:21:38,1298.23,0.874,1264.204," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:02:49, 00:21:39,1299.856,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:02:49, 00:21:39,1299.856,4.774,59.596," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:03:49, 00:22:39,1359.451,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:03:49, 00:22:39,1359.451,1.565,49.622," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:04:38, 00:23:29,1409.073,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:04:38, 00:23:29,1409.073,2.841,247.585," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:08:46, 00:27:36,1656.658,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:08:46, 00:27:36,1656.658,1.566,7.5," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:08:56, 00:27:46,1666.518,21.346,21.346," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," """""," """"",,,,,,,,, Notes,7916," ""Male flew toward nest"," female vocally protested when he trued to land """, Provisioning 
10/13/2021, 12:08:54, 00:27:44,1664.158,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:08:54, 00:27:44,1664.158,24.823,474.952," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:16:48, 00:35:39,2139.11,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:16:48, 00:35:39,2139.11,1.782,55.222," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:17:44, 00:36:34,2194.332,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:17:44, 00:36:34,2194.332,1.174,221.953," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:21:26, 00:40:16,2416.285,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:21:26, 00:40:16,2416.285,2.999,11.216," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:21:37, 00:40:27,2427.501,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:21:37, 00:40:27,2427.501,1.181,132.682," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:23:50, 00:42:40,2560.183,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:23:50, 00:42:40,2560.183,0.907,187.973," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:23:52, 00:42:42,2562.434,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:23:52, 00:42:42,2562.434,2.13,19.425," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:24:11, 00:43:01,2581.859,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:24:11, 00:43:01,2581.859,2.823,13.206," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:24:24, 00:43:15,2595.065,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:24:24, 00:43:15,2595.065,2.299,19.983," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:24:44, 00:43:35,2615.047,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:24:44, 00:43:35,2615.047,2.666,20.024," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:25:04, 00:43:55,2635.071,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:25:04, 00:43:55,2635.071,1.923,8.15," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Preening""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:25:13, 00:44:03,2643.221,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Preening""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:25:13, 00:44:03,2643.221,1.683,54.154," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:26:07, 00:44:57,2697.374,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:26:07, 00:44:57,2697.374,1.658,12.692," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:26:19, 00:45:10,2710.066,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:26:19, 00:45:10,2710.066,2.099,7.965," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:26:27, 00:45:18,2718.032,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:26:27, 00:45:18,2718.032,1.409,19.416," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:26:47, 00:45:37,2737.447,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:26:47, 00:45:37,2737.447,0.874,358.985," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:26:58, 00:45:48,2748.156,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:26:58, 00:45:48,2748.156,1.916,10.232," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:27:08, 00:45:58,2758.388,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:27:08, 00:45:58,2758.388,1.016,420.506," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:32:46, 00:51:36,3096.432,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:32:46, 00:51:36,3096.432,3.381,21.433," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:33:07, 00:51:57,3117.865,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:33:07, 00:51:57,3117.865,1.207,22.323," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:33:30, 00:52:20,3140.188,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:33:30, 00:52:20,3140.188,4.724,36.089," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:34:06, 00:52:56,3176.277,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:34:06, 00:52:56,3176.277,0.841,419.03," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:34:08, 00:52:58,3178.894,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:34:08, 00:52:58,3178.894,1.974,8.134," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:34:16, 00:53:07,3187.028,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:34:16, 00:53:07,3187.028,6.54,11.917," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:34:28, 00:53:18,3198.945,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:34:28, 00:53:18,3198.945,1.365,7.741," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:34:36, 00:53:26,3206.685,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:34:36, 00:53:26,3206.685,1.399,7.758," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:34:44, 00:53:34,3214.443,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:34:44, 00:53:34,3214.443,2.457,112.884," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:36:37, 00:55:27,3327.327,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:36:37, 00:55:27,3327.327,1.606,13.065," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:36:50, 00:55:40,3340.392,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:36:50, 00:55:40,3340.392,1.434,7.459," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:36:57, 00:55:47,3347.851,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:36:57, 00:55:47,3347.851,5.115,50.938," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:37:48, 00:56:38,3398.789,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:37:48, 00:56:38,3398.789,1.781,26.872," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:38:15, 00:57:05,3425.662,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:38:15, 00:57:05,3425.662,1.807,36.082," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:38:51, 00:57:41,3461.744,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:38:51, 00:57:41,3461.744,2.074,106.193," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:40:37, 00:59:27,3567.937,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:40:37, 00:59:27,3567.937,1.924,23.841," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:41:01, 00:59:51,3591.778,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:41:01, 00:59:51,3591.778,1.839,3.529," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
10/13/2021, 12:41:05, 00:59:55,3595.307,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:41:05, 00:59:55,3595.307,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning ,
10/13/2021, 12:41:05, 00:59:55,3595.307,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211013_114109.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
